,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
241,0.9657020092010498,0.19274943743379205,0.0051267147064208984,0.0012220379490179886,0.0001,"(50,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 3}",0.2903317368472236,0.32310492905153104,0.34099341192787797,0.2965846047156727,0.3150658807212205,0.31319336703838546,0.018296145225202343,272,0.28536631586146005,0.32663514933643234,0.33536247159571353,0.3010547324288046,0.33018385620971735,0.31572050508642563,0.01923843301478505
242,0.8511388778686524,0.21028072268832876,0.004910755157470703,0.00033763796390635237,0.0001,"(50,)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 4}",0.39570468248565593,0.40473901098901105,0.38554091539528434,0.3919642857142857,0.4028426484737165,0.3961628514317887,0.0070513064837751166,252,0.3962480604224322,0.3926280362042554,0.3817791055087424,0.3939633406710764,0.40807276465190895,0.39453826149168314,0.008400973088558984
243,0.8603104591369629,0.2804461448046727,0.013716554641723633,0.010932580632200083,0.0001,"(50,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 5}",0.4757719050860644,0.46462111917209015,0.44716539528432736,0.46927877947295416,0.4439840499306519,0.46019085355235,0.012468145760787325,234,0.469495308716707,0.4761920814740545,0.45200327754645325,0.46724227110648864,0.44004776119291683,0.46099614000732403,0.013129149322868168
244,0.8742228507995605,0.19693075366497656,0.007256364822387696,0.0009943501460980915,0.0001,"(50,)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 6}",0.5585426188855392,0.5408653846153847,0.5425450762829402,0.5463505547850207,0.5486390429958391,0.5473979571420136,0.0062236900835638724,220,0.5468053798822221,0.5495674956990464,0.5468178341064647,0.5481375572082108,0.5450167710317075,0.5472690075855302,0.0015184534042831622
245,0.7823368072509765,0.11228035806259302,0.016594791412353517,0.010613563280505988,0.0001,"(50,)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 7}",0.6176377273169309,0.6247252747252748,0.6245665742024965,0.6064667128987518,0.6173370319001388,0.618151039606329,0.00665701014637779,198,0.6182794391617104,0.6277721858514778,0.6250992710157958,0.6099206241743782,0.6079170178494544,0.6177977076105633,0.007908370037401897
246,0.9440900802612304,0.25573803979017184,0.021942138671875,0.012737004493982925,0.0001,"(50,)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 8}",0.6872356073130409,0.6864697802197804,0.7050797503467408,0.6575849514563106,0.6903519417475729,0.6853467706304599,0.01541288080468675,166,0.6870867566953824,0.6839159569835395,0.7039506629244834,0.6601984452356722,0.6688608306240392,0.6808025304926233,0.015179943897075296
247,1.2670403957366942,0.3437628506982333,0.021240806579589842,0.012939529218750797,0.0001,"(50,)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 9}",0.7723080569872607,0.7508815213912302,0.6917215672676837,0.7024878640776699,0.752295438642526,0.7339979422543512,0.03120558615833161,151,0.7738683420551626,0.7454489209419508,0.6988483540449912,0.7073666059676995,0.7399736890765068,0.7331011824172622,0.027192587136703774
248,1.1844965934753418,0.4688674305811185,0.007101249694824219,0.0018803549930112235,0.0001,"(50,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 10}",0.7506229942623748,0.8289068334578045,0.6965932732316228,0.8166522191400832,0.8195197798353139,0.7824452555126409,0.051138156412643423,132,0.7526555066615276,0.825334150898454,0.7096496148988022,0.8269510060759576,0.8183739885965021,0.7865928534262487,0.04735338346593088
249,1.6164429664611817,0.18223784782199276,0.009064579010009765,0.0036333143808040566,0.0001,"(50,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 15}",0.8533197996693572,0.8706203990184574,0.8448855755894591,0.8571515256588073,0.8426318395371794,0.8537359170451212,0.009985729643018838,120,0.8527431353229066,0.8636444303954108,0.8572909214232098,0.8692693551291047,0.8353101205833569,0.8556515925707977,0.011612501184929952
250,1.671842622756958,0.21648537264598885,0.008608579635620117,0.0010080240194126882,0.0001,"(50,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 20}",0.875821136827774,0.8744665528646113,0.8687239944521499,0.8777305825242718,0.8924850995239345,0.8778376133197634,0.007903627939698753,91,0.882210417202101,0.8719026360802736,0.8802591810930884,0.8762921666422858,0.8885257662771469,0.8798380334589793,0.005600463811398237
251,2.0461730003356933,0.23931765047029857,0.010318517684936523,0.0006839634083974248,0.0001,"(50,)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 25}",0.8870903432850337,0.9022824869305452,0.8647278085991679,0.8875520110957004,0.8976074895977809,0.8878599451870872,0.012945560573614751,74,0.884647155754506,0.8946095307319228,0.878587701035065,0.8903389939744603,0.8857814095208554,0.886792958203362,0.005415295372713234
