,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
249,1.2185760498046876,0.1399106207434845,0.002282524108886719,7.325212093385414e-05,0.0001,"(50,)",11,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 11}",0.9877741522578479,0.9851689189189189,0.9807939189189191,0.9760228212906785,0.9847079161853421,0.9828951852905187,0.004097000289424693,103,0.9876262423974332,0.9836590312830121,0.9855337014673807,0.989899103034526,0.9877437719679181,0.9868923700300541,0.0021262340881427724
250,1.3338237762451173,0.1644216829294333,0.002303314208984375,5.6464123983968166e-05,0.0001,"(50,)",12,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 12}",0.9870984765821723,0.9870945945945946,0.9840202702702704,0.9819241818348963,0.9834539853677322,0.9847206327005162,0.0020597253345033747,67,0.9895674077595525,0.9861840072215341,0.9887763711356338,0.9927482726470291,0.986963135664609,0.9888478388856716,0.002297145006160329
251,1.1465945720672608,0.1607449421801176,0.002342891693115234,6.322011991358566e-05,0.0001,"(50,)",13,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 13}",0.9902741522578479,0.9831925675675677,0.9878716216216217,0.9798879619415335,0.983450054550122,0.9849391296177434,0.003684893137152065,63,0.9900484634592088,0.986366165934058,0.9901556928302849,0.9941938736167866,0.9890704412371858,0.9899669274155048,0.002517082653031413
252,1.0610126495361327,0.2048495693098523,0.002292346954345703,8.151982730902897e-05,0.0001,"(50,)",14,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 14}",0.9922505036091993,0.989543918918919,0.9833445945945947,0.9786886376172091,0.9834026440764987,0.9854511785865366,0.0048460972105709745,56,0.9932142415889412,0.9906375152957109,0.9848416901500818,0.9903544100143513,0.9862866445915554,0.989066900328128,0.0030629128329604204
253,1.084063720703125,0.2391956995444676,0.0023007869720458986,6.911727879562357e-05,0.0001,"(50,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 15}",0.9902234765821722,0.9836655405405406,0.9831925675675677,0.976078093399522,0.9884065748941085,0.9843137354967797,0.004922718165725106,77,0.9889811202268867,0.9869646413811525,0.984046994841083,0.9880622932587818,0.9930148241711325,0.9882139747758073,0.0029183635842611427
254,1.0066516399383545,0.11846679858414466,0.0023569107055664063,0.00016064732320060176,0.0001,"(50,)",16,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 16}",0.9864734765821721,0.9811655405405406,0.9852702702702703,0.9767583655083657,0.9833473719676551,0.982604949868548,0.003432021470189711,108,0.9861682157115019,0.9852459766740925,0.9888678474469705,0.9858618377581079,0.9880959936375572,0.9868479742456462,0.0013884072319081562
255,1.3148080348968505,0.10642208187144626,0.001888132095336914,2.4588620242382057e-05,0.0001,"(25,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",0.6623510156118853,0.6681587837837838,0.6771452702702704,0.6748969249862107,0.6794941278398152,0.6724004382703196,0.006294922293030068,293,0.675192959224176,0.6783651911799174,0.6802176340490984,0.6767667501508038,0.6700653716786962,0.6761215812565384,0.003457388904927763
256,1.1272623062133789,0.0739828847260406,0.0019342422485351563,4.735869262222726e-05,0.0001,"(25,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 3}",0.8197329822058084,0.8211486486486488,0.8238851351351352,0.8204275831954403,0.8376144750352972,0.8245514054129344,0.006669424167936738,273,0.8292449143908448,0.8274687847203086,0.836436847544855,0.8305220427289303,0.8235751785993033,0.8294495535968484,0.004205855770541102
257,1.4285030841827393,0.6021284823436408,0.001916646957397461,2.876399364140579e-05,0.0001,"(25,)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 4}",0.870453143360752,0.8477027027027028,0.8889020270270271,0.8726786863394007,0.8453879476318831,0.8650396363534405,0.016391079085323716,259,0.8838796856379415,0.8524845407316455,0.889941859434791,0.8902133578072977,0.8487481998542529,0.8730535286931858,0.018497099234131318
258,1.399540615081787,0.4921777686188363,0.001930379867553711,1.6113004221485483e-05,0.0001,"(25,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 5}",0.9120631190196407,0.9192905405405406,0.9342736486486487,0.8985953300239017,0.8905221569759981,0.91096838929784,0.015387197268738594,239,0.9117818187829645,0.9294416161578077,0.9293758281289177,0.9115390816441147,0.9010094436497998,0.9166295576727208,0.011135687978727923
259,1.230448579788208,0.2989842118413866,0.0019547462463378905,1.7970119332144012e-05,0.0001,"(25,)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 6}",0.9275557117676683,0.9393243243243243,0.9549831081081083,0.930434937488509,0.952744593120267,0.9409986344158445,0.011213227367873212,221,0.9322299023343172,0.945124933145992,0.9536360473964424,0.9443885746372336,0.954959588374446,0.9460678091776862,0.008142953723048178
260,1.1430899620056152,0.29492899993582355,0.0020328521728515624,4.473245953210203e-05,0.0001,"(25,)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 7}",0.9550180459963069,0.9404729729729732,0.9628378378378379,0.9572575381503954,0.9569407008086255,0.9545029379114498,0.007487216653287725,214,0.9583174432082953,0.9442063975432262,0.958445708313277,0.968563225465406,0.9705929834883408,0.960025151603709,0.00938319418009806
