,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
36,1.603121042251587,0.16268596935561075,0.007500600814819336,0.0011501344025190011,0.1,"(25,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 8}",0.531223256831664,0.5786187720046944,0.5834171289875173,0.5578970180305133,0.5889649791955618,0.5679803741105556,0.021209464796860474,167,0.5129205462819668,0.5660509745894513,0.5655447324788594,0.568715534255544,0.5962554212260429,0.5618974417663729,0.0270416271458883
37,2.046733856201172,0.4096219726983118,0.005831003189086914,0.0005572892993013067,0.1,"(25,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 9}",0.6739509384420889,0.6911874533233758,0.6873352981969487,0.6997226074895979,0.5921877928552687,0.6689142276081447,0.039189669688984026,149,0.646863751521633,0.701438401249481,0.7037936657960328,0.706812723157278,0.5979948807730813,0.6713806844995011,0.04288601927764202
38,2.166288948059082,0.5884836649205749,0.00746622085571289,0.0025273909144009525,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 10}",0.7068571914810854,0.7037874746612611,0.6539788488210818,0.7026352288488211,0.614880561907261,0.6764991686769878,0.036458873400408126,139,0.6919926053151226,0.6945315996807543,0.6753627306427354,0.7086982029559796,0.6112694434466708,0.6763709164082525,0.034228991387627423
39,3.2744638919830322,0.7864535103663652,0.008936309814453125,0.0014388280129392624,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 15}",0.8058190703102208,0.8123319641523526,0.8258928571428572,0.7803051317614424,0.7422035679924031,0.7933503980486556,0.02950517853509231,106,0.7947346456926774,0.8016435851054066,0.8251840124596793,0.7960335931779519,0.7382751442333281,0.7911741961338086,0.02863870089449481
40,4.376240587234497,1.0137042986835716,0.012694597244262695,0.0027931657455215167,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 20}",0.7905426431975106,0.8264676464312388,0.7751126907073509,0.785748959778086,0.7789021597880822,0.7913821586487015,0.018358540503878293,111,0.7687809131216765,0.8187305349752521,0.7921627968585845,0.8137160011913298,0.7870083662409769,0.796079722477564,0.018258994694121723
41,5.178230810165405,1.4764167213947739,0.01334238052368164,0.002340915739495004,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 25}",0.7892960468734805,0.8064720473701057,0.7762742718446601,0.7814320388349515,0.8447711667978658,0.7996323452090882,0.024743740940115996,81,0.7874840964631586,0.8159188737378068,0.7864871093350364,0.7881381585982024,0.8468797267247737,0.8049815929717956,0.023693827521507213
42,6.441243743896484,1.4495413100496422,0.013712882995605469,0.001552983129316097,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 30}",0.8318547602839639,0.8430571855329139,0.813002773925104,0.8294729542302358,0.840862837525459,0.8316571307496,0.010647547986076093,48,0.8322339996543768,0.8471183087942553,0.8286041698826102,0.8413205154514317,0.843634922650658,0.8385823832866665,0.007010766912786684
43,6.498811054229736,0.9233783475199263,0.018673133850097657,0.004642992210553507,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 35}",0.8547651463580668,0.8491011415768698,0.8422850208044383,0.8278432732316228,0.8434633923104797,0.8435104214579556,0.00900084248095448,37,0.8563253867204002,0.8472847078226753,0.8525485714466379,0.8515971806523811,0.8552735090959185,0.8526058711476026,0.0031713280253234857
44,9.358219146728516,1.7517258963889535,0.018682241439819336,0.003012636406661844,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 40}",0.8668135514927551,0.868803344713539,0.8588245492371707,0.8396064493758669,0.8676999381489674,0.8603628837032639,0.01094762056463414,18,0.8684806611105335,0.8648303653072585,0.8624970992980002,0.8518013015181208,0.8843657048949187,0.8663950264257665,0.010563275663061516
45,1.243194007873535,0.36951628570384976,0.004775571823120117,0.0006490051590630504,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 2}",0.20000000000000004,0.20714285714285718,0.2190620665742025,0.20819174757281553,0.22335665242218644,0.2115301834292694,0.008486116353489875,288,0.20223214285714286,0.20495202717095293,0.2132657126833497,0.2112712010702412,0.21971717784786682,0.21028765232591073,0.006198585190023157
